(scienceqa, train:1, text, single-hop)
(multimodalqa, train:294a32947392ae0555b4b0c0e60301c6, text+image+table, multi-hop)
(multimodalqa, train:60dad8369055e34e8cf33ee544aa3b83, text+image+table, multi-hop)
(multimodalqa, train:78021a573f7451e41690a19794974cfa, text+image, multi-hop)
(multimodalqa, train:bf5d6c2088bcee0d8308b9d098dc87b9, text+image+table, multi-hop)
(multimodalqa, train:7d0c03ded9fecf4798a842167e26e845, text+table, multi-hop)
(multimodalqa, train:c07b356539c84dfd73deb0e901c0aa38, text+image+table, multi-hop)
(multimodalqa, train:c81e6642a40cb13b75a52d92e327f643, text, single-hop)
(multimodalqa, train:6a17ea0343237242527592266824689e, text+image, multi-hop)
(multimodalqa, train:c8eef402563cef07fb7463caf6e8163d, text+image+table, multi-hop)
(multimodalqa, train:47de9f0b480757c5c417ec97833eeb90, text+image, multi-hop)
(multimodalqa, train:9b1dd4b3a6340f549f123a683fc7b2a1, text+image, multi-hop)
(multimodalqa, train:4a9705ead93cb450a3fa26b2750a3bf1, text+image, multi-hop)
(multimodalqa, train:1062917f1058dc6404fa9c58f67c6a84, text+image, multi-hop)
(multimodalqa, train:99232469dd7bfad6541d947c1b59cc5d, text, single-hop)
(multimodalqa, train:e271f26ea3d60a2cb34fdc7179488f14, text+image, multi-hop)
(multimodalqa, train:c184a140d5314977bca1133bd767c4c4, text+image, multi-hop)
(multimodalqa, train:355c32243b73f1fea7406fdb7bcb0d30, text+table, multi-hop)
(multimodalqa, train:412261496ef27f7ed3d4b530730ba21f, text, single-hop)
(multimodalqa, train:65ebc88752839022315f20c253ac85cb, text+image, multi-hop)
(multimodalqa, train:e268a3779ff18de7da6498a8c09c6817, text+image, multi-hop)
(multimodalqa, train:3387ea5cafc3a15f2a9a810a8d145e26, text+image+table, multi-hop)
(multimodalqa, train:c8913c7abea322f43b6e7668a640ea00, text+image, multi-hop)
(multimodalqa, train:679f8cc655bd6209c3be9fdc6524c743, text+image+table, multi-hop)
(multimodalqa, train:327a7ea66c4e522a0c5c6772832305b2, text, single-hop)
(multimodalqa, train:95497720d989a59d5bf945907b78dacf, text, single-hop)
(multimodalqa, train:1705349c821dd60b4fbe7b54dd07f503, text+table, multi-hop)
(multimodalqa, train:9193f59bee5754dc0372719b83ff689a, text, single-hop)
(multimodalqa, train:7d1afe21644463e272d41631d60f081c, text, single-hop)
(multimodalqa, train:935cf75d595e9879313a0ae6c87a28b0, text+table, multi-hop)
(multimodalqa, train:4f084bd3af9d44df3d070c7ae97e2016, text, single-hop)
(multimodalqa, train:f66b299e30a38d75f9cf5610fd48ae32, text+table, multi-hop)
(multimodalqa, train:97fc9cb65bc144c0c06393c2945c92e8, text, single-hop)
(multimodalqa, train:2f7abffed1931ee714509b2c665f525e, text, single-hop)
(multimodalqa, train:bc324413e1b2c050808f4599f0425c2a, text+table, multi-hop)
(multimodalqa, train:0dca83a37f4ac27bbac078fdce5e0586, text+table, multi-hop)
(multimodalqa, train:d8b1af3531bbe8461c3dcd29ee9ffcdb, text, single-hop)
(multimodalqa, train:bdea904f9781bae27908954d2bf3a046, text+table, multi-hop)
(multimodalqa, train:e6d78b6e90a838acb47b722472a90103, text, single-hop)
(multimodalqa, train:475e8ee230858d0f95dd1095955241cc, text, single-hop)
(multimodalqa, train:65e397a743419c75b2d0f763cdd35ba3, text, single-hop)
(multimodalqa, train:47783eec91bb53d2bfd43ffb6bcdc7b1, text+table, multi-hop)
(multimodalqa, train:5d70141207d848d43c1c025f92079136, text, single-hop)
(multimodalqa, train:57a1a91c8fb64317c5e0a8b7486ddbc4, text+table, multi-hop)
(multimodalqa, train:5b94efa68e39112d18f399ed8ae06e40, text+table, multi-hop)
(multimodalqa, train:fc309a4fdba5dac9ea1a028c349440bb, text+image+table, multi-hop)
(multimodalqa, train:06c9ab93f5e4aff21fb1d93cd9ad58db, text+image+table, multi-hop)
(multimodalqa, train:437ee608c5db5229190fdffc46fc65b4, text+image, multi-hop)
(multimodalqa, train:425a180c37ce955f816f4e4f0323be6f, text+image+table, multi-hop)
(multimodalqa, train:34294f024dc6b5c4e963ca350f99d3ed, text+image+table, multi-hop)
(multimodalqa, train:df5ab08abb5cfe15713eeeba2fd56205, text+table, multi-hop)
(multimodalqa, train:880167da8c6f10347ffbd549738d8b44, text+image+table, multi-hop)
(multimodalqa, train:7b9a2de1197860960f894c38bb74607c, text, single-hop)
(multimodalqa, train:aff63b4120cf5abbee3605a6551eab44, text, single-hop)
(multimodalqa, train:78e2e09f2330dcd374741e06c461b97c, text+image, multi-hop)
(multimodalqa, train:da8f5a013c19feb9a58c17b0fbb2c29e, text+image, multi-hop)
(multimodalqa, train:845741b7b19b7a6893ecfd27d439878f, text+table, multi-hop)
(multimodalqa, train:23761bce4bd6ed912bc0405dd5d03c73, text, single-hop)
(multimodalqa, train:bcc95e176d8862e1dfe9f71eeaeb5e26, text, single-hop)
(multimodalqa, train:11a69e1dd94d925cc203bce00494be52, text+image+table, multi-hop)
(multimodalqa, train:850c572f354d17752bdf7260f843e5ab, text+table, multi-hop)
(multimodalqa, train:6b3431b45bbc43d501519084454936ac, text+image+table, multi-hop)
(multimodalqa, train:570f4216e4dffc8404173f5de3829718, text+table, multi-hop)
(multimodalqa, train:584fe63785a0a217975ca04db5823477, text, single-hop)
(multimodalqa, train:46df5e36fe46fa5a3dedaac0ba782d33, text, single-hop)
(multimodalqa, train:115b5376c16badbb046588ad708829c6, text, single-hop)
(multimodalqa, train:7d2a768ca19af022737c1ffa6b3ab76f, text+table, multi-hop)
(multimodalqa, train:8ae6fb764c8c38444fbb101381744f0b, text, single-hop)
(multimodalqa, train:499c20924a92d2f3981979b543eb30fd, text, single-hop)
(multimodalqa, train:12bc12f1755bc646007b06801a3f5870, text+table, multi-hop)
(multimodalqa, train:988c693464de53909a48d12c6d6221d5, text+image+table, multi-hop)
(multimodalqa, train:ed004fdf1a2c794d4003efce21bdd3fd, text, single-hop)
(multimodalqa, train:a905b7da4c35adf86cf1b983a8d66ec1, text, single-hop)
(multimodalqa, train:62b1b54728dd255895c6ba45db2ca0ee, text, single-hop)
(multimodalqa, train:bd663e30f7c8b71c0a87b1167f6614fe, text+image, multi-hop)
(multimodalqa, train:5420f9653d534078824860ec17998929, text+image, multi-hop)
(multimodalqa, train:1230455f2c464092c4bd8e27520bf79b, text+table, multi-hop)
(multimodalqa, train:1939094b03e5914410041da41f9cddb5, text+table, multi-hop)
(multimodalqa, train:9310275782ffdde3e7b4da6fe682e8eb, text+table, multi-hop)
(multimodalqa, train:0fe19555ebcb681dba33e6541985597d, text+image, multi-hop)
(multimodalqa, train:16e3b5622a2ada6a88b5577406c6907b, text+table, multi-hop)
(multimodalqa, train:a1e76115bad43d3439620107d901e8ba, text, single-hop)
(multimodalqa, train:031d9fe3d49ef1cb40483b268f7ba190, text, single-hop)
(multimodalqa, train:4f125ac796b18cf6e938a90f7c0e8b84, text+image, multi-hop)
(multimodalqa, train:cb710768530ef3aea36bd837b637ab2e, text+image, multi-hop)
(multimodalqa, train:27451358af3bf5f263a0683d78c326b5, text+image, multi-hop)
(multimodalqa, train:cd4ef8ef678d2a46ec625eebaebd7674, text+image, multi-hop)
(multimodalqa, train:a0761af4f54de141857429021455f5af, text+image, multi-hop)
(multimodalqa, train:abffe26200e582d08741210f91409f47, text+image, multi-hop)
(multimodalqa, train:8e8b877e5b6643ae1a6a0a81300808ec, text+image, multi-hop)
(multimodalqa, train:1d8a686002e448d78497e4435b47a198, text+image, multi-hop)
(multimodalqa, train:c11d154ab1302163ee80f085f85f08c8, text+table, multi-hop)
(multimodalqa, train:76f5ec5965123f31518c721538cd8b53, text+table, multi-hop)
(multimodalqa, train:b99401612e8b99652a718c142c76ece6, text, single-hop)
(multimodalqa, train:08bd3a525e76709c982f14835941e7bb, text, single-hop)
(multimodalqa, train:54043950e0a5406178606078c7dc2a51, text+table, multi-hop)
(multimodalqa, train:1fcd704e771eee492d428683b80dac4d, text+table, multi-hop)
(multimodalqa, train:42ba1ca4934770a18b2ff5d3fc215a15, text, single-hop)
(multimodalqa, train:99baae9087d7cdfc096f9f7f1908dc95, text+table, multi-hop)
(multimodalqa, train:25352588a3e41dbc3bdf17e93055168b, text+table, multi-hop)
(multimodalqa, train:98fa311a976bc6ee33be328424bd0293, text, single-hop)
(multimodalqa, train:6c94e7da533ba2bdddb74765a73a8c61, text+table, multi-hop)
(multimodalqa, train:66898d79eec701f56cbd26e26e8d367b, text, single-hop)
(multimodalqa, train:1b5c70a861609fbb86617da141594d55, text+table, multi-hop)
(multimodalqa, train:c061ab061316ddf78882b707df11318a, text+table, multi-hop)
(multimodalqa, train:8ac7dc95287b97c4892686171f398ff8, text+image+table, multi-hop)
(multimodalqa, train:5d864acddcf87ecda021093858dceb8e, text+image+table, multi-hop)
(multimodalqa, train:cb5e4c7cb015511cbd4ba7cbb00d075b, text+table, multi-hop)
(multimodalqa, train:620fc92880366ce3d09a293e3db02d87, text, single-hop)
(multimodalqa, train:bf3e78e1ee72659165e3c361b005089a, text, single-hop)
(multimodalqa, train:93dd8ea2fb66f6dbb9ed5ae602731cf7, text+image, multi-hop)
(multimodalqa, train:42653605f01b6e2d1d6d311f9932f198, text+image, multi-hop)
(multimodalqa, train:d67690de54388bcd06feb9d99b965de8, text+table, multi-hop)
(multimodalqa, train:3aeea66f497104bbc12465814093ad08, text, single-hop)
(multimodalqa, train:581ef517b67c72f13cb385be17e50ba0, text+image, multi-hop)
(multimodalqa, train:4f3d1b073f96350638f33152d778561a, text+image, multi-hop)
(multimodalqa, train:36d688448bb826c8b676e56664888ebb, text+image, multi-hop)
(multimodalqa, train:f4af65f62c9eb352a50a1240095a2ef5, text+image+table, multi-hop)
(multimodalqa, train:82ed0266cc222e9a7fccc3c137f1b288, text, single-hop)
(multimodalqa, train:333e8ac5f8eded66a9cac9362bd4302c, text+image, multi-hop)
(multimodalqa, train:0f61ac5f3129ad48881e34c1b2060d21, text+image, multi-hop)
(multimodalqa, train:beb3eea9f06355d8d3ddcf16da7baf9b, text+image+table, multi-hop)
(multimodalqa, train:1a5bf9622baa26922537a8ce27b475a9, text+table, multi-hop)
(multimodalqa, train:1890840ca0e8d01782db1eb218212dd7, text+table, multi-hop)
(multimodalqa, train:ebb0450083d12f781d662fca3b517b9d, text+image+table, multi-hop)
(multimodalqa, train:3785767c1eae431c8618bef4016bbc2b, text+table, multi-hop)
(multimodalqa, train:fafd768cca61b47b046e20b2fd9e28bf, text+table, multi-hop)
(multimodalqa, train:96b8aa41910d621ef5f122a69ef63192, text+table, multi-hop)
(multimodalqa, train:c40549409bed844f63251307e7a4dffa, text+table, multi-hop)
(multimodalqa, train:0cbeb98ff76f1ec7f07576aa934fa335, text+table, multi-hop)
(multimodalqa, train:4ea1d85cbc28639623849d68669d54e5, text, single-hop)
(multimodalqa, train:5380e61811436ae8bd8151851c3cd0fe, text, single-hop)
(multimodalqa, train:24ba5c1059981e2c7c082d55817c9dbe, text+image, multi-hop)
(multimodalqa, train:4a7cdf3511785f78701c676ce4aafee3, text+table, multi-hop)
(multimodalqa, train:2d060f682b2336060c3dd9c46728bed4, text, single-hop)
(multimodalqa, train:6497d317ec6ab26d20b3e6cf03fe12e1, text+image, multi-hop)
(multimodalqa, train:44516811e47eb9bc77731dc59045a790, text+table, multi-hop)
(multimodalqa, train:9cf77589de19374dd54129313c359a2d, text, single-hop)
(multimodalqa, train:567b075fd6680667db61b894c0e7fa56, text+image, multi-hop)
(multimodalqa, train:327eee73f83adbb0598ded307ec12506, text+table, multi-hop)
(multimodalqa, train:79a4b8f664f54ef259828db0b5e34e29, text, single-hop)
(multimodalqa, train:aa992e85dbe495b0e50426130abb93cc, text+image, multi-hop)
(multimodalqa, train:839d0d6a116c99d7e5807aa937b9f006, text+image, multi-hop)
(multimodalqa, train:55e4b33f5f68f44015adba806b230239, text+image+table, multi-hop)
(multimodalqa, train:11ad5c7f56234abdd953037b08ac3271, text+image+table, multi-hop)
(multimodalqa, train:af75937bfd55200aaefe10c026d60bf6, text+table, multi-hop)
(multimodalqa, train:0cb4dd876491d3934f67b8d7eacc916f, text, single-hop)
(multimodalqa, train:18192485e0f2d5b8a04dfcba20d799a6, text+image, multi-hop)
(multimodalqa, train:284ea06b78d726339e8d1c736f9881b8, text+image, multi-hop)
(multimodalqa, train:cee75c71dea8bde58aa8f622e43df754, text, single-hop)
(multimodalqa, train:0fd2f243572c9a5bb7eab349d82b972a, text, single-hop)
(multimodalqa, train:df8d38a05c0fabff9c1e1c63904e6464, text+table, multi-hop)
(multimodalqa, train:fc6c327d4e819c905760d340048a9dd7, text, single-hop)
(multimodalqa, train:6e4f5c51f8ccfd148a2f3b6ef3edda4a, text+table, multi-hop)
(multimodalqa, train:ad4f21a6d8f9a8c8a87c5f0bd0bd16e4, text+table, multi-hop)
(multimodalqa, train:4c078b302ffcd81b2de198400838d324, text+image+table, multi-hop)
(multimodalqa, train:1c5df645e844c646603283ef4d4ec01b, text+image+table, multi-hop)
(multimodalqa, train:6e8245128484c0c33c6d502893b060d6, text, single-hop)
(multimodalqa, train:34fbb42163a3a5782a03e01966251333, text+table, multi-hop)
(multimodalqa, train:b31e0deb22533880876f0bc3eeb8b30f, text+image, multi-hop)
(multimodalqa, train:197b1a261d35cb8f5bbf85fc31d8a5ae, text, single-hop)
(multimodalqa, train:a1c6f7b91d3fffccf006e907a8ff3ae9, text+table, multi-hop)
(multimodalqa, train:fe9e5aa009b378dc05eaa930e2ee1eb4, text+table, multi-hop)
(multimodalqa, train:107a1f656e3f95b009d55abdd8496661, text+table, multi-hop)
(multimodalqa, train:ea21c262a9a8c1ff7e84c0c8aa3cf646, text, single-hop)
(multimodalqa, train:7606e0f1267e454e205306ee8a48e279, text+image, multi-hop)
(multimodalqa, train:f1a381cc30c2c88781a4038f1610cae7, text+image+table, multi-hop)
(multimodalqa, train:b75fc41226960729fd3f4351fad0e3a0, text+image, multi-hop)
(multimodalqa, train:45dbc5a7ac94f718299460dfcb390d1d, text, single-hop)
(multimodalqa, train:3cfd18b1169f57b3c060c3e3f9dfadba, text, single-hop)
(multimodalqa, train:6dd4c9f2c1cb0e0b1d7c838d403c78e3, text+image, multi-hop)
(multimodalqa, train:4549a184b7a22c767a0bd1400d9479a7, text, single-hop)
(multimodalqa, train:a6b15545070472ef2e099dbca33a1cd8, text+image, multi-hop)
(multimodalqa, train:381d12fc04276901f206c80feb82caf0, text+image+table, multi-hop)
(multimodalqa, train:254e778f82565c6f335f5bc30d131604, text+image, multi-hop)
(multimodalqa, train:682400f48d796e2a7a515ed3aaaf7375, text+table, multi-hop)
(multimodalqa, train:4eef3269312a89cb516e6772fc5e86e7, text+image+table, multi-hop)
(multimodalqa, train:0a16fd790b8363283db668f2efe86cdc, text+table, multi-hop)
(multimodalqa, train:78ad3a8c13b0d8364b29da92e3b5b5ef, text+image+table, multi-hop)
(multimodalqa, train:37136c57ee739318b620684b6181b6b1, text+table, multi-hop)
(multimodalqa, train:48ff1dd7310882e917712f73888b133e, text, single-hop)
(multimodalqa, train:ae9b3738bdf7ef7da82e0730e1e5bf7e, text, single-hop)
(multimodalqa, train:3d49721b152ede8f848ff22c4bc0dd68, text, single-hop)
(multimodalqa, train:a80f205dc45b4640fef7993d98d4f601, text+image+table, multi-hop)
(multimodalqa, train:2cebcc9bc9b0fb5d8828714e9aa85ba4, text+image, multi-hop)
(multimodalqa, train:c5ca68b2d0fbed863303275a27d886d6, text+image, multi-hop)
(multimodalqa, train:78f489ee55e3583591692784b2561e0d, text+image+table, multi-hop)
(multimodalqa, train:db6df19ddb64826ed74c581c73d4082c, text+table, multi-hop)
(multimodalqa, train:eb587c97220681ab7a6a92dba7561565, text+image, multi-hop)
(multimodalqa, train:fad6b5743b79fff848e9a7e61bb16a43, text+image+table, multi-hop)
(multimodalqa, train:37295fd19ce4246b3640f9506bfbe4fa, text+image, multi-hop)
(multimodalqa, train:c580c541e95903b0e6fd1d0c9f21dd40, text, single-hop)
(multimodalqa, train:cfa620f60b333d20bce5e9ff3576668f, text, single-hop)
(multimodalqa, train:39e3f34d5868326bb87220258adf7924, text+table, multi-hop)
(multimodalqa, train:dcf660d3699af768d2731e1e3806ec40, text, single-hop)
(multimodalqa, train:40a0995e5d835c0cd7f759c57548d152, text, single-hop)
(multimodalqa, train:f48e1a788610d4f4b569f52ed66a3628, text+table, multi-hop)
(multimodalqa, train:0f1b0c27a372c02762358ad58d6abb61, text, single-hop)
(multimodalqa, train:a4f4e8c1f6da7fd3b54dd174ec9f67f0, text, single-hop)
(multimodalqa, train:4aaedb294c558777e9cbee5b1ea77045, text+table, multi-hop)
(multimodalqa, train:79e9d54cec6c4cb7831757d5e7f2dfb7, text+table, multi-hop)
(multimodalqa, train:dece45a5dba51266fa71268c3975cf2a, text, single-hop)
(multimodalqa, train:b9e56b153911b3762fc2efbda1a48412, text, single-hop)
(multimodalqa, train:edaca549d5fd4b9aca5549b8cbaa1be1, text+image, multi-hop)
(multimodalqa, train:09cfa3ce4b076b94b66d5bccb8356f04, text+image, multi-hop)
(multimodalqa, train:091584e57d9d22d176e31a4bcbdcddbb, text+image, multi-hop)
(multimodalqa, train:1e92c807c4a8f2686900839579b92e13, text+image, multi-hop)
(multimodalqa, train:8be1dce4980eeb999f76113f56fda520, text+image, multi-hop)
(multimodalqa, train:e4ffd85a5fcfa3cf9a128af636e055ee, text+image, multi-hop)
(multimodalqa, train:2372cc99e2ab6bf7360231203c85d67c, text, single-hop)
(multimodalqa, train:b8b0b37cc2efbb8eea3ee448f712b258, text, single-hop)
(multimodalqa, train:ae50439d54bd2d2783ad5e1cea6f2958, text+table, multi-hop)
(multimodalqa, train:1dfe1129c6e6620a46d63639412becfe, text+table, multi-hop)
(multimodalqa, train:08a8b0ba5dbd234737ffa8249e3fa8e8, text+table, multi-hop)
(multimodalqa, train:e1482fc5e857947af06242888c92d02f, text+table, multi-hop)
(multimodalqa, train:775834b5c56548f570d380e3b3f1b139, text+image+table, multi-hop)
(multimodalqa, train:8fbb8522662ac5786642347840dcddc6, text+image+table, multi-hop)
(multimodalqa, train:2a2b0c17d0534aa4831fb309d93ed934, text+image+table, multi-hop)
(multimodalqa, train:480a172b148a9caee66473003a2a7c3a, text+image, multi-hop)
(multimodalqa, train:5ae863b342dab1a21d91146f2fa3e746, text+table, multi-hop)
(multimodalqa, train:4752e9814347ffaff2eefe760ec2cd56, text+image+table, multi-hop)
(multimodalqa, train:c48fbfd518de78af1711e33ce687f280, text+table, multi-hop)
(multimodalqa, train:7c7430ce5d61e17150fbbce07692f780, text, single-hop)
(multimodalqa, train:ba99d125bd5e663a21482d28d0fcde43, text, single-hop)
(multimodalqa, train:57ba67b42c269888041d8402df4210a2, text+image, multi-hop)
(multimodalqa, train:f7cf651ed3bb9b47c844819a83d4ee5d, text+table, multi-hop)
(multimodalqa, train:d9e4b6f8828720282ff7c7a564f7901f, text+table, multi-hop)
(multimodalqa, train:499722583f1291ee661b81dde8a19a9d, text+image+table, multi-hop)
(multimodalqa, train:eaae760d9206f39c75807fa84a486073, text+table, multi-hop)
(multimodalqa, train:ed821e983d23bf3ba907b6524c1b7c3c, text, single-hop)
(multimodalqa, train:378ed06daeb2f92b826ecaa4d7bbdbe1, text+image, multi-hop)
(multimodalqa, train:3a44149dde69009deb69ac5dc7c2d363, text+image, multi-hop)
(multimodalqa, train:aa3ea5715500ba5d81582459c044fcd1, text, single-hop)
(multimodalqa, train:84383c27c8c750a4b6cb4d04e95bae15, text, single-hop)
(multimodalqa, train:66a3c76b2d30c2d143398243d4cbb121, text+table, multi-hop)
(multimodalqa, train:c2af6149b7061b5a15bcec51dea3bfee, text+image+table, multi-hop)
(multimodalqa, train:14dea32dc71f49227df751cf0873b923, text+image+table, multi-hop)
(multimodalqa, train:ab7b4a935b9558882c272cdfc034f763, text, single-hop)
(multimodalqa, train:428961980f4a125a6c61f47ef228f358, text+table, multi-hop)
(multimodalqa, train:41371cb8feafb1af80ef9264340bcdc7, text+table, multi-hop)
(multimodalqa, train:dd8112e768fe807ade140f08fbd43ea6, text+table, multi-hop)
(multimodalqa, train:04f558a73550fdc99c23819ef267f51d, text+table, multi-hop)
(multimodalqa, train:1ff7dc711e6a7978c9c603c15aff9098, text+image+table, multi-hop)
(multimodalqa, train:80fd9dacb2a73d2ef696ea0558d4a826, text+table, multi-hop)
(multimodalqa, train:0bb42349521c32570f12605446b58efa, text, single-hop)
(multimodalqa, train:ec7ef2f2253f931422df002000288346, text+image, multi-hop)
(multimodalqa, train:5ae8370e9e5cd8d7e7283e9bbef4b4a1, text+table, multi-hop)
(multimodalqa, train:94060156c50e29ce5eb9cb77a5fc594e, text+table, multi-hop)
(multimodalqa, train:a0f1165189798965a3226c65753b0522, text, single-hop)
(multimodalqa, train:669068c089e5d3cff02483a9cda62c0e, text+table, multi-hop)
(multimodalqa, train:7932534f6aa86a6658c0d42353756711, text, single-hop)
(multimodalqa, train:11c21e6f28c3a7c568d9fa5fa7569f92, text+image+table, multi-hop)
(multimodalqa, train:7a20e058f9b98c0420c9875f847ea448, text+image+table, multi-hop)
(multimodalqa, train:504682d1e20b31c4fa53a2e3f2d1fdb3, text+image, multi-hop)
(multimodalqa, train:9ceeae669fd2bc504ee9d0bf80098480, text+image+table, multi-hop)
(multimodalqa, train:fd22bc0db4801c97a02928e0206a1646, text+image+table, multi-hop)
(multimodalqa, train:271fe7b03b87d4eb75387e9c16790acd, text+table, multi-hop)
(multimodalqa, train:50713f7d74c3f00c10187dbc1948d41c, text+image+table, multi-hop)
(multimodalqa, train:321d8e0d6bc0f912a994914a0302d88c, text, single-hop)
(multimodalqa, train:cf220240a4d38dbf271610b247fe3746, text+table, multi-hop)
(multimodalqa, train:7df16a88dc2837250a71c82a2fe3a696, text, single-hop)
(multimodalqa, train:371d3273aec0c3d0fd545a76e66187be, text+table, multi-hop)
(multimodalqa, train:ed8fd34bf6d7ef182d9d97f671f30255, text, single-hop)
(multimodalqa, train:e753224e36d6c5f840a5cdc9682b8dfb, text, single-hop)
(multimodalqa, train:1a7057c5c6ecb0ded214832ee2c82cb4, text+image+table, multi-hop)
(multimodalqa, train:6bacbeff7bcab25ff3a3a60188a85da9, text+image+table, multi-hop)
(multimodalqa, train:77e53b96e78daeeb7f54bbacfa53d72b, text+table, multi-hop)
(multimodalqa, train:d32ed90faf9f531a79213acfc9f72fe3, text+image+table, multi-hop)
(multimodalqa, train:70384f8b10c8bdd2e4760d7666f6842c, text+table, multi-hop)
(multimodalqa, train:764ba9d9b9e7ecdfc5e5fc4aa78564bf, text+image+table, multi-hop)
(multimodalqa, train:72c25739221d412e2cc6bbeb85926a57, text+table, multi-hop)
(multimodalqa, train:bacb131b4ee44e21385d29136ae61849, text, single-hop)
(multimodalqa, train:3863cba5cae1a5ef0f119c044ec49537, text, single-hop)
(multimodalqa, train:3f7a89d4d684757ddc7e36a945fa2914, text, single-hop)
(multimodalqa, train:294cef0126a0c73de7ec6f07ba98fb9a, text+image, multi-hop)
(multimodalqa, train:a93c35360f77136934025c7bd978ed28, text+image, multi-hop)
(multimodalqa, train:c0e55f750b4a9375b5c91f0754f7d962, text+table, multi-hop)
(multimodalqa, train:5f77b676794daa6d8e76b89d5f6c67e0, text+image, multi-hop)
(multimodalqa, train:0d02be2ed2d4dcfebd5224dba30584d4, text+image+table, multi-hop)
(multimodalqa, train:fd578e5e2651be31932acfca9c0b8274, text+image+table, multi-hop)
(multimodalqa, train:db2b5cf91ca36f7b27629d747d21bf63, text+image+table, multi-hop)
(multimodalqa, train:983ae8b7d8677b41c1c1d61e4370d782, text+image+table, multi-hop)
(multimodalqa, train:1ba87faaec38faa2401ba23aa084e277, text, single-hop)
(multimodalqa, train:8e6dce59d1f8ff0725a1b742739c5a5e, text, single-hop)
(multimodalqa, train:020a62ab17e20958c69408f17c1eb13e, text+image, multi-hop)
(multimodalqa, train:8f15221300efb4db641e53f498022c60, text, single-hop)
(multimodalqa, train:2e8b00820b6dd0cacd85ab1d0d894e5e, text+table, multi-hop)
(multimodalqa, train:6c6ebfac1e4d4f827300502f19e04e81, text+table, multi-hop)
(multimodalqa, train:be14ade760cdd049ccbe97b9e4431a83, text, single-hop)
(multimodalqa, train:e2929597a3285c8e0ec92f88b38880fb, text, single-hop)
(multimodalqa, train:93b64cf9c957a50f3ea5bd962ae92f6b, text+image, multi-hop)
(multimodalqa, train:e2b54cc8787b824840ec85e7174e863c, text+table, multi-hop)
(multimodalqa, train:13f14d69c06206f0ecd1e035da9fb4f7, text+table, multi-hop)
(multimodalqa, train:c24cfcda87425d017ce54dd38e3ae6fb, text+table, multi-hop)
(multimodalqa, train:f627f034decf2909e84626776a606a4a, text, single-hop)
(multimodalqa, train:f1475e51ba0944a9fcc5e17920d951e2, text+table, multi-hop)
(multimodalqa, train:94a781e5776446519c05af1a50abcdec, text, single-hop)
(multimodalqa, train:8c27800076022f80d4b7c373f790fe19, text+image+table, multi-hop)
(multimodalqa, train:35b374a2760925045d19cc83d670cb2a, text+table, multi-hop)
(multimodalqa, train:c4771b2d632149b02bd3d36ecc350a9f, text+table, multi-hop)
(multimodalqa, train:d2496236dd0b35386af74df0b167d1d2, text+table, multi-hop)
(multimodalqa, train:b77af6091eba28d622c4ea0737b85f7a, text+image+table, multi-hop)
(multimodalqa, train:bee21a4bc1163018ca79cb8521e426b9, text+table, multi-hop)
(multimodalqa, train:4ed022c67f6dfd4d60514a7ca2cdca07, text+table, multi-hop)
(multimodalqa, train:1743806eb8c704bffb5dc163ac829740, text+image+table, multi-hop)
(multimodalqa, train:a01f9174e91a94d7a200064b07ae4c4f, text+table, multi-hop)
(multimodalqa, train:5daac5353f15fab9c72195a9edbff0a6, text, single-hop)
(multimodalqa, train:55815b1aab111d03f73004dae1b4fd67, text+image, multi-hop)
(multimodalqa, train:70be14658c619836aa539d32dc8430a3, text+image+table, multi-hop)
(multimodalqa, train:318b11ccdf5aa60796acad3842f307a2, text+image, multi-hop)
(multimodalqa, train:10eb7efb3abeaf63497090392bbb08b1, text+image+table, multi-hop)
(multimodalqa, train:259b2bee77bc7912843a700036d9080b, text+table, multi-hop)
(multimodalqa, train:b89c2728da04e31166af7a174c64eb17, text+image+table, multi-hop)
(multimodalqa, train:2f2fac8345918b6a5ddea827c17586d0, text+image, multi-hop)
(multimodalqa, train:454f9fb7b7f272b0143f27c00f954fb0, text, single-hop)
(multimodalqa, train:600e00ca095a7603e4531bb5d3fdb46a, text+image, multi-hop)
(multimodalqa, train:92cc5c8d101357007cec79d6c313a9f2, text+image, multi-hop)
(multimodalqa, train:e9601933e2c146bdfbc75899b6874ebe, text+image+table, multi-hop)
(multimodalqa, train:e2a93e099fc45fa8187b7337dd31f89e, text+table, multi-hop)
(multimodalqa, train:3239644990f40c4f44b398db14f85e89, text, single-hop)
(multimodalqa, train:43437356ce3272bd49a8bc9b1c87763b, text+image+table, multi-hop)
(multimodalqa, train:03a32d5471b3ebd70307b5383d9451c6, text+image, multi-hop)
(multimodalqa, train:c5be890d69ef1d5471228a834a04bd1e, text+image+table, multi-hop)
(multimodalqa, train:db522314b633e026f57400e23562fc5d, text+image, multi-hop)
(multimodalqa, train:4742a0f5e17140b409838f95c4cbf4b2, text, single-hop)
(multimodalqa, train:a8d23acc380128a3f4a53256a9f7aeb6, text+table, multi-hop)
(multimodalqa, train:0663290882a3955f7b384f5b02a4bc6c, text+table, multi-hop)
(multimodalqa, train:5001bab82cd91a8ce888ac0e1bb9e83c, text+table, multi-hop)
(multimodalqa, train:d3198065b99d9d6e0e909df5d6b53cbb, text+table, multi-hop)
(multimodalqa, train:11a0afcc117d6a013f557b79882789e8, text+image+table, multi-hop)
