(scienceqa, train:1, science, geography)
(multimodalqa, train:dd842c4860a0796b563fd11c7f097001, science, general knowledge)
(multimodalqa, train:5e0fc5968e14a4284b234cecfe9942e9, arts and entertainment, film, music and literature)
(multimodalqa, train:4511d50d891e92f13de773e2c6d69dfd, science, general knowledge)
(multimodalqa, train:e941816949d6d0709baad85825ef41ce, arts and entertainment, film, music and literature)
(multimodalqa, train:7c2e585291ef1cf5e658670b78036278, arts and entertainment, film, music and literature)
(multimodalqa, train:6230ca7e56841059b294bf8b4b204255, arts and entertainment, film, music and literature)
(multimodalqa, train:a923b5e5b2d8146fb6c7781cb7ac6a82, science, general knowledge)
(multimodalqa, train:c7277a4982b8f60d94f257bf358f8002, science, general knowledge)
(multimodalqa, train:07611ae5eba2bc5699eae7da05fde42f, economics, business and finance)
(multimodalqa, train:81d75fe8d2bef4b164ee072bf3eb0b96, science, general knowledge)
(multimodalqa, train:bcab02509f25f04035b1920e00486504, arts and entertainment, film, music and literature)
(multimodalqa, train:a213d516ab84f0eac72a4255a95fa112, arts and entertainment, film, music and literature)
(multimodalqa, train:2056216dc69e01efc2d77f1570ffcc3d, arts and entertainment, film, music and literature)
(multimodalqa, train:49b0d12bba75ee0c2ef58b0f64867ee5, arts and entertainment, film, music and literature)
(multimodalqa, train:2a282b7a45716a725f01bc37f56c0b6a, science, general knowledge)
(multimodalqa, train:d5dc8419da98a49b1b8450cb54a36f73, arts and entertainment, film, music and literature)
(multimodalqa, train:25435016700799b9bc708a7ea1ae9c14, society, geography)
(multimodalqa, train:14d0a082190a1a6fa21c932ecf6f337b, science, general knowledge)
(multimodalqa, train:571cebaf5f33962388f2711ee4ae5aac, science, general knowledge)
(multimodalqa, train:239c13266f73c56f0c0e8030475a7c76, arts and entertainment, sports)
(multimodalqa, train:d1b8debde0c19ec658f9ca411e102e3b, society, geography)
(multimodalqa, train:7d7514ef1319268f254826f624353d77, arts and entertainment, sports)
(multimodalqa, train:67176b1982969dc5b7366513f4ee5ab3, society, geography)
(multimodalqa, train:80fae3fce17adcbb6c1a4f53e817db66, science, general knowledge)
(multimodalqa, train:a8ef9b2d7457300a1b7140eaeb3b650c, science, general knowledge)
(multimodalqa, train:48320fc5acb30c131b50d7544c0d9e1b, arts and entertainment, film, music and literature)
(multimodalqa, train:f1ed870c447e03e6e605082c8075e667, arts and entertainment, film, music and literature)
(multimodalqa, train:fb072cf18a579c31f8e27006c98b3e52, arts and entertainment, film, music and literature)
(multimodalqa, train:e8318b9d76557c9c1272a7687683765a, arts and entertainment, film, music and literature)
(multimodalqa, train:4c82ac1e306c9aebd6d3134f9db50d38, arts and entertainment, film, music and literature)
(multimodalqa, train:47ad763d71e6911d4edc79a9501c520b, science, general knowledge)
(multimodalqa, train:ed4b8d22d9a4ae78627100cbd63b209a, science, general knowledge)
(multimodalqa, train:4da1ac76ab27fac23f37304ebc0ecda7, science, general knowledge)
(multimodalqa, train:601300e18ea5aeae2d1c1c8c6f7b92ef, science, general knowledge)
(multimodalqa, train:0243c09a7d9f3138d8dfac1200da20c6, science, general knowledge)
(multimodalqa, train:23d0963c137b84eee746542a943603fc, science, general knowledge)
(multimodalqa, train:ceaba35e31a834d0d2e212c4cdcfd3d1, arts and entertainment, sports)
(multimodalqa, train:3bb50724cf227f2921b06069af841840, arts and entertainment, sports)
(multimodalqa, train:f211d7772ae5a7a8cfa759b32a89ae05, science, general knowledge)
(multimodalqa, train:b4211bb0893457ceccaa5949156f0d03, arts and entertainment, sports)
(multimodalqa, train:c050e9a4ebc4b2c59c63f4b4c1005be5, science, general knowledge)
(multimodalqa, train:29d4b156a13132915109d0a5b44eda20, science, general knowledge)
(multimodalqa, train:f5798a2e3222e9524a043ed97f814ecc, arts and entertainment, sports)
(multimodalqa, train:55e3b9822f41b74cb996bb24ad3fd415, science, general knowledge)
(multimodalqa, train:b9e5366cec6d5b8d8c68ffbd310fe3ec, science, general knowledge)
(multimodalqa, train:cec1ea0eb04859a7a0eac40b199cbbb9, arts and entertainment, sports)
(multimodalqa, train:0e4f90874b5109d3a1989cc17c1c2302, arts and entertainment, film, music and literature)
(multimodalqa, train:92aa99d869dd46275b5b1a0601f9eb52, science, general knowledge)
(multimodalqa, train:86435e035882f4dafe560e18b42e0237, science, general knowledge)
(multimodalqa, train:f7e8d465217ba391137418e15ca87929, arts and entertainment, sports)
(multimodalqa, train:9a6ed7e95d2e368a907544c648ba8069, arts and entertainment, sports)
(multimodalqa, train:afd5275b68bc34592970456a537d9f8f, arts and entertainment, sports)
(multimodalqa, train:1b3e873fbe39d63ff37bab40401cd215, arts and entertainment, sports)
(multimodalqa, train:006fe5a0c86e926a014b4450f11803b0, arts and entertainment, sports)
(multimodalqa, train:d038ed2e5ddcc82a4783aad164ba205d, arts and entertainment, sports)
(multimodalqa, train:14770479414edd57f0758370a75a901d, arts and entertainment, sports)
(multimodalqa, train:3f45a7262d861505c220b736947a52ea, arts and entertainment, sports)
(multimodalqa, train:648a2367a6eacdb5e0d18e8f15e616df, arts and entertainment, sports)
(multimodalqa, train:5546d54abc8c53a1990853cb620499eb, arts and entertainment, sports)
(multimodalqa, train:966109df38e5d1f69263c3ade376920b, arts and entertainment, sports)
(multimodalqa, train:195742d0a7763f4ce45788cfed72916a, science, general knowledge)
(multimodalqa, train:54f1a6ce73b5212accfad91c0143852d, science, general knowledge)
(multimodalqa, train:0d5e9bd19c117f5aefd759f2ac0f9dfe, science, general knowledge)
(multimodalqa, train:e3c2f06816ba042033525f398468da8c, economics, business and finance)
(multimodalqa, train:a02b0289a12f8ef26c0ec496637efc26, arts and entertainment, sports)
(multimodalqa, train:61e3e3f8bcb0d4018fe755096929acea, arts and entertainment, sports)
(multimodalqa, train:5157395d95878f6bcce15e1968875c7a, arts and entertainment, sports)
(multimodalqa, train:8ec5ecd3f76b4db62dbcabfb4e3bedb6, arts and entertainment, sports)
(multimodalqa, train:700562d29568fdceb7b78bb530aa3f06, arts and entertainment, sports)
(multimodalqa, train:b18128edf874069920259e6286191f54, arts and entertainment, sports)
(multimodalqa, train:dd062ac0a08879f1d86d0d93e1aba72c, arts and entertainment, sports)
(multimodalqa, train:e9046641d51e71f2ceef8e6418f1a4ce, science, general knowledge)
(multimodalqa, train:0399c28b9bfa0a0bb8640e67cb822cba, science, physics)
(multimodalqa, train:a8604b179472dd5d65623bc7e0a978b9, arts and entertainment, sports)
(multimodalqa, train:82db66a0e56a9ee3093e4fd19e8ad10f, science, general knowledge)
(multimodalqa, train:032239852fbdfbef582cd3db8e54b476, science, general knowledge)
(multimodalqa, train:9b2e7ac3d0c38da730b8664e3d139995, arts and entertainment, film, music and literature)
(multimodalqa, train:7a4d9fc8f7d2d99e3c1da89156b7c7c2, arts and entertainment, sports)
(multimodalqa, train:96e736f83158fae687e1693eeac96be4, arts and entertainment, sports)
(multimodalqa, train:6827d2832e30c4e4fe5d6d939a472a55, science, general knowledge)
(multimodalqa, train:b60fe247fa5e8dd54b5159b06bc45baa, society, politics and law)
(multimodalqa, train:a6c4037e803b4772bcd8d333d83ee565, economics, business and finance)
(multimodalqa, train:9e842bdf4a6008e67dd79c7f212e3ac1, society, politics and law)
(multimodalqa, train:8dad9a71886d37864b592f3916a9aa3d, arts and entertainment, film, music and literature)
(multimodalqa, train:9625c11c460ccbeaae89a87afcbeab3c, arts and entertainment, film, music and literature)
(multimodalqa, train:cddf215b1cfd6faf08644ae2903d1884, society, history)
(multimodalqa, train:ce4ea5eb99551647948edef9781cdc3a, arts and entertainment, film, music and literature)
(multimodalqa, train:dbe4c95aa878e4bf9523010874b09e8b, arts and entertainment, film, music and literature)
(multimodalqa, train:49f4c20dbf9320066f1172f5b8e20fa8, arts and entertainment, film, music and literature)
(multimodalqa, train:3cebc98bdae7d30c5079487a52a4d146, science, general knowledge)
(multimodalqa, train:0f47ebb0c4afd5121b1ae064ff2d34db, science, general knowledge)
(multimodalqa, train:8098abfde9775acbfd3a0d0384d537af, science, general knowledge)
(multimodalqa, train:1179fa50aa17961066e8286fc5626bd6, arts and entertainment, film, music and literature)
(multimodalqa, train:af055faf46ba461e540b04adc2b86495, society, geography)
(multimodalqa, train:92dfce20bba7df711d0df646d72b7b23, science, general knowledge)
(multimodalqa, train:cc58b353ae2a795b38edb5d7a31ec28d, arts and entertainment, film, music and literature)
(multimodalqa, train:a53ee46258ade7d1d89c4ba6a2e7fd69, economics, business and finance)
(multimodalqa, train:5d258c223b2e99794bd9ce7075c82221, science, general knowledge)
(multimodalqa, train:c77448432a47c8b54c31001c6338aa75, arts and entertainment, film, music and literature)
(multimodalqa, train:d61eaedfc53206e96250d123fe8392e7, arts and entertainment, film, music and literature)
(multimodalqa, train:0b7c70d3cf507aabf524e7abf55b485b, science, general knowledge)
(multimodalqa, train:2a3e82856453ed3c57c46dfe06904d16, society, geography)
(multimodalqa, train:51ee6edb3d19dfeaf3f3a502f8057d02, arts and entertainment, film, music and literature)
(multimodalqa, train:1cb65f9dd9d2b040dd3fb5985eb31628, arts and entertainment, film, music and literature)
(multimodalqa, train:b7726a8516eee0a63746074f33c2257b, arts and entertainment, film, music and literature)
(multimodalqa, train:8542f1103d515a379dfbf320c9c15233, society, politics and law)
(multimodalqa, train:418382fe9715f2637cd8643136774af6, arts and entertainment, film, music and literature)
(multimodalqa, train:67fe933762938dd7c9cfad179e3475b0, science, general knowledge)
(multimodalqa, train:4ad1a4e6bc583ceea71622123be59988, arts and entertainment, sports)
(multimodalqa, train:8cf0ff8806a63005350c53e3f3db5647, arts and entertainment, sports)
(multimodalqa, train:031e2312238f18b70beedb2ecbfe0266, arts and entertainment, sports)
(multimodalqa, train:e420e16b0fa222988c3dc4c8cb1d6277, arts and entertainment, sports)
(multimodalqa, train:2425ae89eceb55c29610e682619e1746, science, general knowledge)
(multimodalqa, train:a3f67f3102da4205b6181ffcf269dc34, arts and entertainment, sports)
(multimodalqa, train:18e20eee07036eb5390d92dbc79c8a23, arts and entertainment, sports)
(multimodalqa, train:23aabb9ef3e95310f43938d4e8941300, science, general knowledge)
(multimodalqa, train:be543fb780cff671d90fbcf0719597c8, science, general knowledge)
(multimodalqa, train:23a67141375145209d850aa4278c8da2, arts and entertainment, film, music and literature)
(multimodalqa, train:5f3e53d1833c488688dc834353aec8db, science, general knowledge)
(multimodalqa, train:c4ae3a52d791307cad2c9bb0e5ded0df, arts and entertainment, film, music and literature)
(multimodalqa, train:6f3f8c2d6d42478c77ecf6d5414e9082, science, general knowledge)
(multimodalqa, train:8eb5f4d53fb719e26dbc450dac63cb59, science, general knowledge)
(multimodalqa, train:90d70ec40c314bb478f7192c075943fb, science, general knowledge)
(multimodalqa, train:40a3586720eadaa7681a635d90413b8b, science, general knowledge)
(multimodalqa, train:992e3b0f540b93eed4d847c58c0057e4, science, general knowledge)
(multimodalqa, train:437eca501b92435b7b81691470a7b252, arts and entertainment, film, music and literature)
(multimodalqa, train:375d57ee3bd1c9f36f1dabec0975a0e1, science, general knowledge)
(multimodalqa, train:0576807e390ed02d1ff54248c786771f, arts and entertainment, sports)
(multimodalqa, train:de498842b09b8831141b68f434808f11, arts and entertainment, sports)
(multimodalqa, train:32f0395516969e404dda9eea68326753, arts and entertainment, film, music and literature)
(multimodalqa, train:0b0cf661d82c2ce8bf996a6019149e63, arts and entertainment, sports)
(multimodalqa, train:6c1673a64ddffc5bd9577d8419259a0e, science, general knowledge)
(multimodalqa, train:90beb391e9140e493f66415935b8be44, arts and entertainment, film, music and literature)
(multimodalqa, train:0df11151e446d5f700a1b52faf754368, arts and entertainment, sports)
(multimodalqa, train:6ef460dcfdcfe2da7794e724e4809cf7, arts and entertainment, sports)
(multimodalqa, train:08e022beeff915ae5c3b8b2e39216daf, arts and entertainment, sports)
(multimodalqa, train:88e1d801bf81528a1fe03514531a1e53, arts and entertainment, sports)
(multimodalqa, train:126146c137c182968759b8b2f6b83fb8, arts and entertainment, sports)
(multimodalqa, train:d210b5fca591c2d131407a967a5ce340, science, general knowledge)
(multimodalqa, train:c1a1c30bedf3d8272c2a78347a66f1c0, arts and entertainment, sports)
(multimodalqa, train:9485ec3c8fd01282b2b9e6fe56ac76bc, arts and entertainment, sports)
(multimodalqa, train:b0c1171ff4b6bc31423da98bf263ff9a, arts and entertainment, sports)
(multimodalqa, train:34f7a97a11dcca26cbdbe93b3f449257, science, general knowledge)
(multimodalqa, train:f697d4d3a610bf7c330a85d4653d1204, science, general knowledge)
(multimodalqa, train:35a6a46a1534ebc56a889b1e8537d888, science, general knowledge)
(multimodalqa, train:c2cbc36d20b7430f0c8ee36a52c7a6e1, science, general knowledge)
(multimodalqa, train:2067409c261b771363894f64d54814d8, economics, business and finance)
(multimodalqa, train:138c9e70bf3d05d3d9b49fe5baf1672f, arts and entertainment, sports)
(multimodalqa, train:02acb8793c52cb69c2968ac2b62fd108, arts and entertainment, sports)
(multimodalqa, train:b93e9781ea96ac95e95bfab3a7321015, arts and entertainment, sports)
(multimodalqa, train:654e4b9d6a3ecc36223a335a566581a5, arts and entertainment, sports)
(multimodalqa, train:103fb86e0f9777a718a562849d7d9b3e, society, geography)
(multimodalqa, train:39eeb5c1cbc6094e048d84e4b0a4ccf5, arts and entertainment, sports)
(multimodalqa, train:43ad16d30510bb3849911fc4bb44dd88, economics, business and finance)
(multimodalqa, train:8bd0c19d84558c22ea13a40bd0967b39, science, general knowledge)
(multimodalqa, train:34fa8182a8e9e002c64d8faccd2c737d, science, general knowledge)
(multimodalqa, train:3767ed2a885821ec8bf5092d1e62ae88, arts and entertainment, sports)
(multimodalqa, train:d39f0068894b01674f8acea8ca665b84, science, general knowledge)
(multimodalqa, train:67332c1e28e8c9fd1ee8598bbdfcac36, arts and entertainment, film, music and literature)
(multimodalqa, train:09f7bc290da0bef7770e6974085ad3d2, economics, business and finance)
(multimodalqa, train:bd8a406923de3fcc6e4fcbccb3bb636f, arts and entertainment, sports)
(multimodalqa, train:a1a6688663dadc040ff444bf1ba78182, arts and entertainment, sports)
(multimodalqa, train:e11fe01d0a17b187699e449f830ba11f, arts and entertainment, sports)
(multimodalqa, train:27c535d61d72e2df4e2203f2cc796b7b, arts and entertainment, sports)
(multimodalqa, train:5600298d15065939f2122aa648e2af38, arts and entertainment, sports)
(multimodalqa, train:226e28eccfdadf419c58ae4e6f6a9ba3, arts and entertainment, sports)
(multimodalqa, train:c895a4b5c91f0c78b9d71ae0dedf84ce, arts and entertainment, sports)
(multimodalqa, train:2d3defe54864b8072b8a61be6a31f637, arts and entertainment, sports)
(multimodalqa, train:4d44dbf7dc47c4922a16a98bad625113, science, general knowledge)
(multimodalqa, train:fd2421572936609cea8065abe5911cf1, economics, business and finance)
(multimodalqa, train:a5b2b13eeea4baf021433ccf74261244, society, history)
(multimodalqa, train:668d135eac5ee5463b14829599bbf99e, arts and entertainment, film, music and literature)
(multimodalqa, train:c6130771ee840d093561ca35b3ed2230, arts and entertainment, sports)
(multimodalqa, train:4c514654f24a0f1446386de5505d9a7f, arts and entertainment, sports)
(multimodalqa, train:7968433fc02135bf23ce4d4e7a493f95, arts and entertainment, film, music and literature)
(multimodalqa, train:e4ab3474de2e4b10ad3ebacbf6beddf0, arts and entertainment, sports)
(multimodalqa, train:e77c9960d9fe570ade048e788a7b9e48, arts and entertainment, sports)
(multimodalqa, train:b8857577bdf2fcc9b70f974d7f023bd8, science, information technology and engineering)
(multimodalqa, train:e9832db08276f1d80427b30432e7d818, science, information technology and engineering)
(multimodalqa, train:1397fc97371c0f47e6a8458e6a0173d3, arts and entertainment, film, music and literature)
(multimodalqa, train:2a8479bb079c168b82f0d1e07eef3b30, science, general knowledge)
(multimodalqa, train:ca905e474e0af86d3488e897876b830d, arts and entertainment, film, music and literature)
(multimodalqa, train:861321fc7ccbd6f1c5730aa63c651f3b, arts and entertainment, film, music and literature)
(multimodalqa, train:6cb3421c3e4ff3a8ec38f3a6a388b7ff, arts and entertainment, film, music and literature)
(multimodalqa, train:e653e4f9f9f8d713bcda4f8060013eb0, arts and entertainment, sports)
(multimodalqa, train:f005f00e551994049994c02f386ca3fa, arts and entertainment, sports)
(multimodalqa, train:bbcb3f9e356167d7c9512403858e516f, arts and entertainment, sports)
(multimodalqa, train:e55edc68ad4a4f1a6b66a2a857e7e13a, arts and entertainment, sports)
(multimodalqa, train:9e4d47a7cc14fd35e3cb997c76ec8f50, science, information technology and engineering)
(multimodalqa, train:da2fd06dd5b6c9a8f2c65a27d422cafd, science, general knowledge)
(multimodalqa, train:5defb3c863f78b706202c97c9e953168, science, general knowledge)
(multimodalqa, train:383f421ae136358c34e2b6af2cf8ad9a, science, information technology and engineering)
(multimodalqa, train:d8e59f45b15173621557fc846c644d6f, arts and entertainment, sports)
(multimodalqa, train:2ecb5927bd94353d7d21e66baf7161f3, arts and entertainment, sports)
(multimodalqa, train:0a6cf777a686c6110dbf3e3ae959e62f, science, general knowledge)
(multimodalqa, train:c7617f721c1b0e87d03389e95bcabbea, science, general knowledge)
(multimodalqa, train:12e168bbc3315d9b7140b2876f4b1847, society, history)
(multimodalqa, train:f01ceba96fb68543e71c0280645ed157, science, general knowledge)
(multimodalqa, train:3e928d09ccc8a65ff7c6efcc2de27232, arts and entertainment, film, music and literature)
(multimodalqa, train:caae09e79dd0643344b91d18bbc82244, society, geography)
(multimodalqa, train:192921e35ebeec17d65cc75f548902d1, science, general knowledge)
(multimodalqa, train:8b0b6a7ef273630d0d8f7bc7c98a4e1c, science, general knowledge)
(multimodalqa, train:229f81d5c0a1ed15046476a34f7f6eee, science, general knowledge)
(multimodalqa, train:b2d9f06f546ea39f03d3c0323e93cd6c, science, general knowledge)
(multimodalqa, train:698598a3a6cfab2380ecdbc588e68d7d, science, general knowledge)
(multimodalqa, train:3c096cecfae6e830d66e3092cb1362bf, arts and entertainment, sports)
(multimodalqa, train:f9d336b4d353d2ac5c78560f3d23e473, arts and entertainment, sports)
(multimodalqa, train:ffe50c1e9cebc9cce4c4ba42e167d253, society, geography)
(multimodalqa, train:f187761bd8fed0f81e9a645f568617dd, society, geography)
(multimodalqa, train:2955038041c491d712fb910fa8866723, science, general knowledge)
(multimodalqa, train:efa2487994753c5518508baba32164ad, arts and entertainment, sports)
(multimodalqa, train:cee753dd5703bf8ac407b10f170c2a51, arts and entertainment, sports)
(multimodalqa, train:b5db4f24dbed4c4231e7a17932ebf308, science, general knowledge)
(multimodalqa, train:a58b8a9e4656a45b36528cf9a8d26099, science, general knowledge)
(multimodalqa, train:6970cbc37d6b9ab2a856f443539fba75, science, general knowledge)
(multimodalqa, train:3780b55219e3f7386422d022785fb1df, science, general knowledge)
(multimodalqa, train:f63b0d7aceb4c52b8a2920bb5821f5b2, science, general knowledge)
(multimodalqa, train:2871c3caa7b9e7535202d6eea76cfd49, science, general knowledge)
(multimodalqa, train:0d62b44b6c23865a9a0de58d96b37e1b, science, general knowledge)
(multimodalqa, train:099940224da274204e86b0a7aa343c5f, science, general knowledge)
(multimodalqa, train:0670c02a9b40270d3ee77477163fc90a, science, general knowledge)
(multimodalqa, train:ebc42995444c782786a99a1da5167fd6, science, general knowledge)
(multimodalqa, train:f751e09ddcc7c779ed8e35495e94dea2, arts and entertainment, sports)
(multimodalqa, train:cf24f33398e5447a50de140df32e5634, culture and education, language and literature)
(multimodalqa, train:e55e4a48d29bf155515e1d5d991f3969, science, general knowledge)
(multimodalqa, train:df5aa362e4b2afd1988508aceba5466c, society, history)
(multimodalqa, train:539a15da223725a7215cafd77f09a99a, arts and entertainment, film, music and literature)
(multimodalqa, train:e786c49d49e2f8eaf0c23394f4b66901, society, history)
(multimodalqa, train:662608cc3efdfdaad1a7c6bd9de6af60, science, general knowledge)
(multimodalqa, train:fc7ef68c316cc5e5cd7abb392ab5be3d, society, politics and law)
(multimodalqa, train:0be16c2fd44b8e1b6df2c64eff4ae915, society, history)
(multimodalqa, train:649caf201d50b498aac91d4945184245, science, general knowledge)
(multimodalqa, train:478ae3b85e1bfbfce238bb54d248f3f1, economics, business and finance)
(multimodalqa, train:1f1a85d103e845ce64f7ae0eef495872, arts and entertainment, film, music and literature)
(multimodalqa, train:072a404ea6e4903672a76b6028a0adae, science, general knowledge)
(multimodalqa, train:d35a4a22c0b18723ca6f83f756e61e4d, science, general knowledge)
(multimodalqa, train:85ddbd2148822320d19957bd8a031cc2, science, general knowledge)
(multimodalqa, train:13b4557013d49b5e8c2c4c3de0b1ab17, arts and entertainment, film, music and literature)
(multimodalqa, train:ed1502324afd4f41007233f36424d36d, arts and entertainment, film, music and literature)
(multimodalqa, train:072973cebf18bcfc4a30da640314cc92, science, general knowledge)
(multimodalqa, train:ff25eda445502fbd44169b03a1df3bea, arts and entertainment, film, music and literature)
(multimodalqa, train:61945e09b0a8e7ba3461817419cea1d4, arts and entertainment, film, music and literature)
(multimodalqa, train:7988930d2dd23e48e9c0691b2483d95c, arts and entertainment, film, music and literature)
(multimodalqa, train:2b9870e9bc9a651be4a5bb31b9fd7e21, arts and entertainment, film, music and literature)
(multimodalqa, train:7a26445db184dc5d5c35ba8d485dbe8c, arts and entertainment, film, music and literature)
(multimodalqa, train:7f95d6fc5f6c6860912fd1027d9d50b0, science, biomedical science)
(multimodalqa, train:9528d355df607711d310340d3cd1776f, society, history)
(multimodalqa, train:08673c5b5cffe6ff737c2bb87eb075e0, science, general knowledge)
(multimodalqa, train:a4ea447dae2ce86fc526adafa4601fb2, science, general knowledge)
(multimodalqa, train:acc4a2eb3a131322b613e1cdb5308665, science, general knowledge)
(multimodalqa, train:173b186d1126eecc95a436ae8cb2e92f, science, general knowledge)
(multimodalqa, train:bd4d359146c34cb6c292300d1357a569, arts and entertainment, film, music and literature)
(multimodalqa, train:705f0c361cafc69078618265b050cf44, arts and entertainment, film, music and literature)
(multimodalqa, train:8a8e7b9ad252682fc5c0fd2a952594ea, arts and entertainment, film, music and literature)
(multimodalqa, train:c9377c8caba32b10df61c925afb64991, science, general knowledge)
(multimodalqa, train:28176465a31786c4eda99d67be13772d, arts and entertainment, film, music and literature)
(multimodalqa, train:8b77803d6a1e704530532ae5d0d22acc, arts and entertainment, film, music and literature)
(multimodalqa, train:4222ca01fc6e7c23e4a6d1e28c57f650, economics, business and finance)
(multimodalqa, train:ad3333d75c5d34fb5420ee3233277e65, science, general knowledge)
(multimodalqa, train:bd0b257d7740e87c536721f7af578747, arts and entertainment, sports)
(multimodalqa, train:f6708ce8b5bc1c13818169e09dffb129, arts and entertainment, film, music and literature)
(multimodalqa, train:0666bfe372f7389503f204563f448e3c, arts and entertainment, film, music and literature)
(multimodalqa, train:19dbe7932e690486815a181119cff728, arts and entertainment, film, music and literature)
(multimodalqa, train:bd1fe7fcbf0e3dade2440e66e9922b25, arts and entertainment, film, music and literature)
(multimodalqa, train:fb027103fe57aeb42f54e21dc5fca8e9, science, general knowledge)
(multimodalqa, train:fc55f4fe30486956e7f7516bad1ad332, arts and entertainment, film, music and literature)
(multimodalqa, train:8626e9f455a1afd07b0aea870cc71a92, science, general knowledge)
(multimodalqa, train:33927900d9629996a435ca6c40fbb274, society, geography)
(multimodalqa, train:bb81e083406e620a68df47c8dc249ac1, science, general knowledge)
(multimodalqa, train:3109f3d0f4bd64f3dc0d901f218dba32, society, geography)
(multimodalqa, train:86e93b595d03e8a185753b9c2ee0495f, science, general knowledge)
(multimodalqa, train:563ec16f0bcc4a8d6d03cd7db90fcf72, society, geography)
(multimodalqa, train:2077c81e211e7de09a9b88ac57d326d5, science, general knowledge)
(multimodalqa, train:81bbc74b52cbe674c8bbba49526d4f33, science, general knowledge)
(multimodalqa, train:c4a1f02c659f687826e556c0732daab4, society, history)
(multimodalqa, train:8049959202484cfb0696c3eefbb1082a, society, geography)
(multimodalqa, train:b44afc82756597f9e57bfae49cb582b6, society, geography)
(multimodalqa, train:0f5bf9ffd9be2aacbcafbb765caa1eaa, science, general knowledge)
(multimodalqa, train:bc94ab4619d202b15107cde4855abf67, society, geography)
(multimodalqa, train:7901675baf3c69d43b09fce47fe85254, economics, business and finance)
(multimodalqa, train:9a6ad49900af05737ead78a91cf78b30, science, general knowledge)
(multimodalqa, train:4947a897b7e5057005352e5dbe933f7c, science, general knowledge)
(multimodalqa, train:ef6f39f4ccf6d854e30a32c9a583787d, science, general knowledge)
(multimodalqa, train:6f0a0ad2609a1fa088eb68ed8102b4d1, society, geography)
(multimodalqa, train:6bc87a612cafba2e43aa26d7f7be1ba0, arts and entertainment, film, music and literature)
(multimodalqa, train:33df82a85b7ba3145d366c6ee80ed931, arts and entertainment, film, music and literature)
(multimodalqa, train:8a74d2cef1266b2173b8e767bf2142c8, arts and entertainment, film, music and literature)
(multimodalqa, train:17e79466b421c287d0e07fd4b5ad3c49, arts and entertainment, film, music and literature)
(multimodalqa, train:a123419d8f908b0da81e73e36cde8881, arts and entertainment, film, music and literature)
(multimodalqa, train:6685613f5d45691de2771f29e897fd8a, science, general knowledge)
(multimodalqa, train:075895a16df19a9ea0efae2ce849ae92, science, general knowledge)
(multimodalqa, train:4d5bbbe443e33d8a96d94344f0191a36, arts and entertainment, sports)
(multimodalqa, train:55244dd1b2db7a47f835fe739e9ce579, science, general knowledge)
(multimodalqa, train:e412adaf9107e8f05cefcffc5a61dc9c, science, general knowledge)
(multimodalqa, train:9fcfcbe7503d7f458dbc0de196d9a767, science, general knowledge)
(multimodalqa, train:0756d516e4f7a9cd982e4597a5166437, arts and entertainment, sports)
(multimodalqa, train:95fab49becc0c8741e949740281ac904, science, general knowledge)
(multimodalqa, train:1a47757c16f3a8aee020327f17a366d9, arts and entertainment, film, music and literature)
(multimodalqa, train:443393ede0b158964a162c5b0e96a7fd, arts and entertainment, film, music and literature)
(multimodalqa, train:b1581933b40772032047c06cc121e76d, society, history)
(multimodalqa, train:ce2f2cd953053621c573609f1cb72290, society, geography)
(multimodalqa, train:b7d8f8798e38374a7137f43c836fd36b, society, history)
(multimodalqa, train:b9c916707a432e26c82c964498bab510, society, history)
(multimodalqa, train:28d48dc6244d9c0cd1ffda0f554de815, economics, business and finance)
(multimodalqa, train:3f7ab7cab59898437af2b28a3c1157c9, society, geography)
(multimodalqa, train:3d1ff46383b72216e1fef36eaa0d2736, society, geography)
(multimodalqa, train:dc178b5d47ebddbfd2d4f96f89ae6961, science, general knowledge)
(multimodalqa, train:dc73ec786aa8b34637a95da267134f37, arts and entertainment, sports)
(multimodalqa, train:5bcf68f6f0f0289154f5d49941c55834, arts and entertainment, film, music and literature)
(multimodalqa, train:ff3e5f3043c1d2431ee9078eaf67a405, science, mathematics)
(multimodalqa, train:e9f21d8f487be2051b800563f69ebd6f, economics, business and finance)
(multimodalqa, train:132a0da3b0659dc69f7167fb119dcfd6, science, general knowledge)
(multimodalqa, train:089924151aea48f01f4267f664e289b8, arts and entertainment, sports)
(multimodalqa, train:547d56aee9a8fa99d38ab6d126d297bb, science, general knowledge)
(multimodalqa, train:30cd4255dc3e913507179b8115c5d58f, arts and entertainment, sports)
(multimodalqa, train:314484a5e4d7e23c7440e24bec7efb8d, arts and entertainment, sports)
(multimodalqa, train:f6615aa1c2c3144a31b39bc3b6ea5c44, arts and entertainment, sports)
(multimodalqa, train:39eb71b9a46e1fe25f229b6add004b19, arts and entertainment, sports)
(multimodalqa, train:dbf0746600f70e6cb35df44e2aba3ac8, arts and entertainment, sports)
(multimodalqa, train:2bcb1f945fb18df2e576e7f3ef76840d, science, general knowledge)
(multimodalqa, train:22d63337e924675d6c2fdcbee64ef743, science, general knowledge)
(multimodalqa, train:141f4cd90394839e7fd0a2e285cb1d30, science, general knowledge)
(multimodalqa, train:fa1e2a52ef1ffb41d8e061299476726d, science, general knowledge)
(multimodalqa, train:372766d56a86fdc6599c8ff2ef15f696, science, general knowledge)
(multimodalqa, train:4779d6cc2a54312a0cb271535917a7dc, arts and entertainment, film, music and literature)
